network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
71.43.78.96/29,4175437,6252001,,0,0,32796,28.6252,-80.8461,100
71.43.80.204/30,4166776,6252001,,0,0,34761,28.5836,-81.5324,20
71.43.83.96/29,4149959,6252001,,0,0,32920,28.3903,-80.6043,50
71.43.95.220/30,4167147,6252001,,0,0,32809,28.4627,-81.3954,50
71.43.98.64/28,4167147,6252001,,0,0,32809,28.4627,-81.3954,20
71.43.113.208/30,4178573,6252001,,0,0,32708,28.6841,-81.2812,100
71.43.157.192/30,4167147,6252001,,0,0,32827,28.4338,-81.3472,10
71.43.161.56/29,4167178,6252001,,0,0,32174,29.2866,-81.0869,100
71.43.162.4/30,4167147,6252001,,0,0,32820,28.5725,-81.1219,50
71.43.201.148/30,4167147,6252001,,0,0,32822,28.4932,-81.2878,100
71.43.218.160/30,4163971,6252001,,0,0,32934,28.132,-80.7078,20
71.43.223.152/30,4151352,6252001,,0,0,34711,28.5531,-81.7597,50
71.43.226.236/30,4167147,6252001,,0,0,32817,28.5879,-81.2264,50
71.43.227.164/30,4178560,6252001,,0,0,32789,28.5981,-81.3515,50
71.43.249.140/30,4167147,6252001,,0,0,32835,28.53,-81.4807,100
71.43.252.96/30,4167147,6252001,,0,0,32820,28.5725,-81.1219,10
71.44.221.16/28,4174757,6252001,,0,0,33602,27.96,-82.4614,100
71.44.227.64/30,4259418,6252001,,0,0,46202,39.786,-86.1589,10
71.44.229.8/29,4259418,6252001,,0,0,46202,39.786,-86.1589,10
71.45.108.0/22,4049979,6252001,,0,0,35205,33.4971,-86.8105,10
71.60.72.0/21,5178027,6252001,,0,0,15001,40.5908,-80.3155,5
71.63.50.0/23,4799622,6252001,,0,0,24701,37.2697,-81.2212,5
71.67.18.96/30,4259671,6252001,,0,0,47130,38.3078,-85.7359,500
71.67.22.96/27,4297983,6252001,,0,0,40511,38.0936,-84.5009,100
71.67.69.88/30,4509177,6252001,,0,0,43085,40.0946,-83.0118,500
71.67.147.64/28,4515427,6252001,,0,0,45335,39.6428,-83.7504,200
71.67.150.0/28,4515427,6252001,,0,0,45335,39.6428,-83.7504,200
71.67.154.216/29,4303436,6252001,,0,0,42301,37.752,-87.1514,200
71.67.204.192/30,5175877,6252001,,0,0,43567,41.5667,-84.1571,1000
71.67.209.204/30,5155499,6252001,,0,0,44125,41.4344,-81.6373,200
71.78.10.120/29,4671240,6252001,,0,0,76011,32.7597,-97.1019,50
71.78.14.168/29,4705176,6252001,,0,0,76550,31.068,-98.1834,200
71.78.73.144/29,4722625,6252001,,0,0,75080,32.9636,-96.7468,200
71.78.74.244/30,4726491,6252001,,0,0,78666,29.8737,-97.9361,200
71.78.83.40/29,4679867,6252001,,0,0,78613,30.5045,-97.8209,500
71.78.101.172/30,4692559,6252001,,0,0,75035,33.1371,-96.7488,200
71.78.130.176/29,4727326,6252001,,0,0,78154,29.58,-98.2753,200
71.78.141.64/30,4684888,6252001,,0,0,75238,32.8754,-96.7103,500
71.78.148.112/29,4691585,6252001,,0,0,75022,33.024,-97.1187,20
71.78.173.112/29,4671654,6252001,,0,0,78730,30.3607,-97.8241,200
71.78.197.240/29,4726206,6252001,,0,0,78256,29.6182,-98.626,200
71.78.220.48/30,4706057,6252001,,0,0,75057,33.0512,-97.0048,200
71.80.38.160/29,4634662,6252001,,0,0,37660,36.5491,-82.5584,200
71.80.40.0/21,4939191,6252001,,0,0,02790,41.6211,-71.089,10
71.81.22.16/30,4224427,6252001,,0,0,30666,33.9602,-83.5893,100
71.81.27.76/30,4224681,6252001,,0,0,30281,33.5637,-84.2112,200
71.81.31.184/30,4196586,6252001,,0,0,30501,34.3089,-83.8249,100
71.81.98.172/30,4984029,6252001,,0,0,49401,42.9698,-85.9212,200
71.81.101.32/28,4997787,6252001,,0,0,49008,42.2623,-85.6148,500
71.83.9.220/30,5014946,6252001,,0,0,48189,42.4289,-83.7828,50
71.83.54.28/30,5131692,6252001,,0,0,12901,44.6913,-73.4648,50
71.83.83.144/29,5387877,6252001,,0,0,92504,33.9388,-117.416,50
71.83.127.144/30,5502732,6252001,,0,0,89403,39.2806,-119.5287,50
71.83.247.184/29,5806298,6252001,,0,0,99301,46.2515,-119.1034,100
71.84.226.144/29,5385955,6252001,,0,0,91730,34.1055,-117.5855,50
71.85.66.44/30,4597200,6252001,,0,0,29306,34.895,-81.9204,100
71.85.70.240/28,4580543,6252001,,0,0,29607,34.8308,-82.3507,100
71.86.28.120/29,4379966,6252001,,0,0,63703,37.3059,-89.5181,200
71.86.38.180/30,4379966,6252001,,0,0,63703,37.3059,-89.5181,20
71.86.47.224/28,4385339,6252001,,0,0,65026,38.3401,-92.5736,200
71.86.122.248/29,4685907,6252001,,0,0,76201,33.2301,-97.1312,5
71.86.125.44/30,4691930,6252001,,0,0,76105,32.7233,-97.269,50
71.86.127.156/30,4715292,6252001,,0,0,76180,32.8404,-97.2285,50
71.86.135.32/28,4411912,6252001,,0,0,63017,38.6438,-90.5301,20
71.89.244.0/23,5511077,6252001,,0,0,89503,39.5381,-119.8365,5
71.91.138.72/30,4207783,6252001,,0,0,30060,33.9402,-84.5395,50
71.91.239.32/30,4379966,6252001,,0,0,63703,37.3059,-89.5181,50
71.92.69.72/30,5364007,6252001,,0,0,90638,33.9073,-118.0087,5
71.92.76.92/30,5344147,6252001,,0,0,91010,34.1369,-117.9553,20
71.92.76.236/30,5367929,6252001,,0,0,90806,33.8041,-118.1874,20
71.92.142.160/27,5740099,6252001,,0,0,97504,42.3394,-122.8475,200
71.92.245.28/30,5325111,6252001,,0,0,93423,35.4282,-120.7695,200
71.92.245.248/29,5384471,6252001,,0,0,93257,36.0683,-119.0343,200
71.92.248.160/30,5558857,6252001,,0,0,96007,40.4574,-122.3282,200
71.93.35.156/30,5392323,6252001,,0,0,93401,35.2612,-120.655,50
71.93.252.32/30,4343429,6252001,,0,0,70301,29.7978,-90.8097,50
71.94.43.56/29,5570160,6252001,,0,0,96001,40.5585,-122.4139,200
71.95.171.120/29,5323060,6252001,,0,0,91803,34.069,-118.1461,20
71.95.179.216/29,5352423,6252001,,0,0,90039,34.11,-118.2607,1000
71.95.183.128/30,5395754,6252001,,0,0,90755,33.7993,-118.1656,50
71.121.176.0/24,4354708,6252001,,0,0,21047,39.5303,-76.4356,5
71.121.216.0/25,4354708,6252001,,0,0,21047,39.5303,-76.4356,10
71.131.32.0/22,4180531,6252001,,0,0,30909,33.4724,-82.0889,5
71.139.96.0/22,4460243,6252001,,0,0,28211,35.1712,-80.7939,5
71.148.59.0/24,4175637,6252001,,0,0,32693,29.6133,-82.8176,20
71.168.134.0/23,5105496,6252001,,0,0,08628,40.2655,-74.8168,5
71.169.172.0/25,5236007,6252001,,0,0,05454,44.6925,-73.0271,100
71.172.98.0/24,5099193,6252001,,0,0,07733,40.3846,-74.1754,10
71.190.183.0/24,5133273,6252001,,0,0,11375,40.726,-73.848,1
71.191.248.0/24,4756643,6252001,,0,0,22026,38.5648,-77.2876,5
71.201.18.0/23,4927537,6252001,,0,0,46385,41.4706,-87.0783,1
71.202.252.32/29,5374671,6252001,,0,0,94556,37.8414,-122.1254,5
71.213.140.0/24,5173412,6252001,,0,0,43074,40.2645,-82.8504,100
71.221.173.132/30,4702914,6252001,,0,0,75143,32.2486,-96.2161,100
71.238.215.0/27,4119403,6252001,,0,0,72223,34.7902,-92.5044,10
71.238.248.0/23,4119403,6252001,,0,0,72212,34.7857,-92.4189,5
72.0.139.0/25,5111405,6252001,,0,0,14424,42.87,-77.2791,200
72.10.25.0/24,5786990,6252001,,0,0,99320,46.2773,-119.4951,20
72.13.154.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
72.17.42.120/29,4169156,6252001,,0,0,32129,29.1384,-81.0278,1000
72.17.81.64/28,4174757,6252001,,0,0,33647,28.1147,-82.3678,50
72.21.232.0/23,5045360,6252001,,0,0,55125,44.9174,-92.9478,20
72.24.234.176/28,5309842,6252001,,0,0,86303,34.4958,-112.3783,10
72.31.57.152/29,4165869,6252001,,0,0,34652,28.232,-82.7324,50
72.31.60.172/30,4174757,6252001,,0,0,33609,27.9482,-82.5036,50
72.43.16.160/29,5141175,6252001,,0,0,14150,43.0037,-78.8496,20
72.43.30.24/30,5133279,6252001,,0,0,12804,43.3238,-73.6772,100
72.43.81.192/28,5134086,6252001,,0,0,14618,43.114,-77.5689,100
72.43.87.40/29,5142056,6252001,,0,0,13502,43.1061,-75.2336,200
72.43.137.240/28,5125771,6252001,,0,0,10022,40.7547,-73.9614,20
72.43.162.160/29,5110302,6252001,,0,0,11232,40.6537,-73.999,20
72.43.174.32/27,5133273,6252001,,0,0,11415,40.7072,-73.8271,200
72.45.138.184/29,5139152,6252001,,0,0,14559,43.1865,-77.8028,50
72.45.177.232/29,4960263,6252001,,0,0,04947,44.9854,-70.1832,500
72.45.181.0/29,5110629,6252001,,0,0,14221,42.9685,-78.7492,200
72.45.212.176/30,5110629,6252001,,0,0,14216,42.9554,-78.8638,100
72.45.222.184/30,5125011,6252001,,0,0,14094,43.1612,-78.6946,500
72.45.227.64/29,5112182,6252001,,0,0,14030,42.5605,-78.5025,200
72.45.229.52/30,5110629,6252001,,0,0,14216,42.9554,-78.8638,20
72.45.243.80/29,5110629,6252001,,0,0,14223,42.9732,-78.8475,20
72.46.16.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
72.49.61.192/26,4292071,6252001,,0,0,41075,39.0805,-84.4559,5
72.49.66.0/24,4312671,6252001,,0,0,41094,38.8875,-84.6328,5
72.49.90.160/27,4286369,6252001,,0,0,41006,38.8013,-84.3446,10
72.49.237.128/26,4295776,6252001,,0,0,41051,38.9345,-84.5481,10
72.50.128.0/19,4815352,6252001,,0,0,26505,39.652,-79.9444,100
72.53.24.0/23,5946768,6251999,,0,0,T5H,53.5534,-113.4982,10
72.67.88.0/21,5347578,6252001,,0,0,92028,33.369,-117.229,100
72.94.204.0/23,4560349,6252001,,0,0,19130,39.9664,-75.1685,1
72.95.148.0/22,5195024,6252001,,0,0,15642,40.3177,-79.7223,50
72.128.129.232/29,4705349,6252001,,0,0,78041,27.552,-99.4959,200
72.128.136.192/29,4684888,6252001,,0,0,75215,32.7572,-96.7611,200
72.128.156.148/30,4692279,6252001,,0,0,78624,30.2846,-98.8781,100
72.131.192.56/30,4726206,6252001,,0,0,78254,29.5584,-98.7435,50
72.131.206.152/30,4671654,6252001,,0,0,78724,30.2972,-97.6391,20
72.142.57.0/24,6119109,6251999,,0,0,S4R,50.4833,-104.6091,1000
72.172.126.0/24,6049046,6251999,,0,0,T0B,53.75,-112.7833,20
72.172.164.0/22,6183235,6251999,,0,0,R3G,49.8882,-97.1794,50
72.174.244.0/23,5640350,6252001,,0,0,59106,45.7753,-108.6519,1
72.187.225.192/27,4170156,6252001,,0,0,33578,27.8672,-82.3503,50
72.188.126.0/24,4167147,6252001,,0,0,32825,28.5464,-81.2585,10
72.195.212.0/23,7310164,6252001,,0,0,85140,33.1892,-111.5315,20
72.196.8.0/22,5074472,6252001,,0,0,68116,41.2854,-96.1494,5
72.198.150.0/24,4215391,6252001,,0,0,31069,32.4599,-83.7244,10
72.203.28.0/22,5506956,6252001,,0,0,89131,36.2973,-115.2418,10
72.208.253.0/24,5313457,6252001,,0,0,85260,33.6013,-111.8867,1
72.219.76.0/22,5364199,6252001,,0,0,92694,33.5472,-117.6238,10
73.4.244.0/23,4941873,6252001,,0,0,01453,42.5301,-71.7553,10
73.8.160.0/23,4916288,6252001,,0,0,60189,41.8379,-88.0842,5
73.10.253.128/25,5095847,6252001,,0,0,08505,40.1443,-74.7003,20
73.17.209.0/24,4845411,6252001,,0,0,06117,41.7933,-72.7385,5
73.19.235.0/24,4634946,6252001,,0,0,37918,36.0499,-83.9228,10
73.20.56.0/23,5779451,6252001,,0,0,84098,40.7038,-111.5437,20
73.20.232.0/24,4200088,6252001,,0,0,30815,33.3449,-82.0829,10
73.26.164.0/23,5490263,6252001,,0,0,87505,35.6219,-105.8688,10
73.27.116.0/22,4161344,6252001,,0,0,33852,27.297,-81.3647,20
73.28.240.0/22,4169452,6252001,,0,0,33950,26.9146,-82.0559,10
73.34.226.192/26,5414941,6252001,,0,0,80601,39.9422,-104.7854,1
73.35.64.0/24,4184845,6252001,,0,0,31525,31.2804,-81.5305,5
73.36.168.0/22,4887398,6252001,,0,0,60615,41.8018,-87.5993,1
73.40.152.0/24,5179478,6252001,,0,0,15010,40.7706,-80.3576,20
73.45.107.192/26,4887398,6252001,,0,0,60612,41.8783,-87.6907,5
73.49.125.0/24,4160610,6252001,,0,0,33458,26.935,-80.1178,5
73.49.137.0/24,4164138,6252001,,0,0,33196,25.6639,-80.4372,10
73.50.100.0/23,4923531,6252001,,0,0,46360,41.7011,-86.872,10
73.74.192.0/23,4893037,6252001,,0,0,60423,41.5094,-87.8248,5
73.82.146.0/23,4193215,6252001,,0,0,30294,33.6163,-84.2945,5
73.83.56.0/23,5793933,6252001,,0,0,98204,47.9005,-122.2472,5
73.87.8.0/22,4347778,6252001,,0,0,21229,39.2842,-76.6918,5
73.87.87.167/32,4365952,6252001,,0,0,20677,38.4945,-77.0492,10
73.88.180.0/23,4644585,6252001,,0,0,37211,36.0711,-86.7196,5
73.88.239.0/25,4644585,6252001,,0,0,37205,36.1093,-86.8653,5
73.93.24.0/23,5378538,6252001,,0,0,94619,37.7833,-122.1864,5
73.93.152.0/25,5346462,6252001,,0,0,94608,37.8371,-122.2773,50
73.106.184.0/23,4191955,6252001,,0,0,30134,33.7596,-84.7463,20
73.114.96.0/21,4955884,6252001,,0,0,01890,42.4532,-71.1428,1
73.137.180.0/22,4227213,6252001,,0,0,30084,33.8583,-84.2165,50
73.138.236.0/22,4148677,6252001,,0,0,33437,26.5331,-80.1423,10
73.162.194.0/23,5391760,6252001,,0,0,94070,37.4967,-122.2665,5
73.168.0.0/24,4887398,6252001,,0,0,60646,41.9898,-87.7623,10
73.168.99.128/25,4828382,6252001,,0,0,46131,39.4815,-86.0615,10
73.169.181.0/26,5785965,6252001,,0,0,98092,47.2866,-122.0914,10
73.171.118.0/23,4752031,6252001,,0,0,22902,38.0271,-78.4797,10
73.187.6.0/23,5201027,6252001,,0,0,17057,40.2039,-76.7286,10
73.188.38.0/23,4145381,6252001,,0,0,19805,39.7458,-75.581,20
73.188.232.0/23,5220230,6252001,,0,0,19096,40.0021,-75.2724,5
73.202.98.0/23,5383777,6252001,,0,0,94588,37.6873,-121.8957,10
73.203.105.0/24,5412230,6252001,,0,0,81611,39.1965,-106.8229,20
73.208.50.0/23,4927537,6252001,,0,0,46383,41.4549,-87.0613,1
73.209.8.0/24,4883078,6252001,,0,0,60102,42.1643,-88.3124,10
73.211.52.0/23,4900080,6252001,,0,0,60532,41.7888,-88.0916,20
73.211.182.0/23,4916709,6252001,,0,0,60527,41.7416,-87.9375,5
73.219.28.0/22,4937230,6252001,,0,0,01701,42.3026,-71.4306,10
73.225.180.0/23,5811696,6252001,,0,0,99205,47.6987,-117.4397,20
73.233.124.0/24,5209240,6252001,,0,0,19468,40.2062,-75.53,10
73.234.136.0/21,4845411,6252001,,0,0,06107,41.7599,-72.7574,50
73.236.112.0/22,4815352,6252001,,0,0,26505,39.652,-79.9444,5
73.239.30.0/23,5800420,6252001,,0,0,98499,47.1691,-122.5065,5
73.240.15.0/24,5731371,6252001,,0,0,97124,45.5397,-122.9638,20
73.242.46.0/23,5045360,6252001,,0,0,55126,45.0769,-93.1372,5
74.2.132.0/22,5364066,6252001,,0,0,91744,34.0264,-117.936,50
74.7.88.0/21,4887398,6252001,,0,0,60614,41.9215,-87.6446,100
74.50.130.0/25,5495360,6252001,,0,0,88401,35.168,-103.7179,1
74.59.200.0/24,6325521,6251999,,0,0,G6Y,46.7971,-71.1638,10
74.62.2.96/30,5359446,6252001,,0,0,92203,33.754,-116.2664,20
74.62.8.132/30,5380626,6252001,,0,0,92260,33.7237,-116.3803,100
74.62.44.68/30,5379439,6252001,,0,0,91761,34.0349,-117.6185,50
74.62.49.248/30,5359488,6252001,,0,0,90302,33.9682,-118.3603,1000
74.62.152.104/29,5330582,6252001,,0,0,92821,33.9339,-117.8854,100
74.62.153.64/28,5330582,6252001,,0,0,92821,33.9339,-117.8854,100
74.62.200.104/29,5368361,6252001,,0,0,90024,34.0648,-118.4414,20
74.62.213.244/30,5405693,6252001,,0,0,91401,34.1794,-118.4313,100
74.62.222.224/29,5322053,6252001,,0,0,85364,32.7015,-114.643,100
74.62.231.184/29,5336054,6252001,,0,0,91311,34.2548,-118.588,100
74.62.240.128/29,5368361,6252001,,0,0,90016,34.0337,-118.3509,50
74.69.128.0/21,5109702,6252001,,0,0,14715,42.0704,-78.1448,100
74.74.172.128/26,5141549,6252001,,0,0,13159,42.807,-76.1394,10
74.75.204.0/23,4957956,6252001,,0,0,04915,44.4359,-69.0144,10
74.79.32.0/19,5142056,6252001,,0,0,13501,43.0842,-75.2287,5
74.82.54.0/23,5543853,6252001,,0,0,84648,39.6923,-111.8359,50
74.83.65.0/27,4508722,6252001,,0,0,45209,39.1497,-84.426,1
74.84.128.188/30,6252001,6252001,,0,0,,37.751,-97.822,1000
74.87.27.24/29,5351515,6252001,,0,0,92840,33.7873,-117.9231,50
74.87.72.180/30,5264381,6252001,,0,0,53151,42.9896,-88.0876,100
74.87.92.120/29,5268249,6252001,,0,0,53403,42.7083,-87.7987,50
74.87.101.96/29,5263045,6252001,,0,0,53207,42.9778,-87.891,20
74.87.109.40/29,4393217,6252001,,0,0,64134,38.9321,-94.4983,20
74.87.126.48/28,5254962,6252001,,0,0,54304,44.4975,-88.0324,50
74.87.148.240/30,5339840,6252001,,0,0,92626,33.6748,-117.9089,500
74.87.152.232/29,4515247,6252001,,0,0,45638,38.5263,-82.6679,200
74.87.177.28/30,5068725,6252001,,0,0,68025,41.4378,-96.4883,50
74.87.224.16/29,4518188,6252001,,0,0,45342,39.632,-84.2634,200
74.87.225.240/29,4518188,6252001,,0,0,45342,39.632,-84.2634,200
74.87.227.172/30,5160783,6252001,,0,0,45805,40.7416,-84.1522,200
74.87.230.112/29,5149818,6252001,,0,0,44024,41.5696,-81.2096,200
74.87.230.216/29,5152333,6252001,,0,0,43017,40.1104,-83.1131,200
74.105.100.0/24,4504476,6252001,,0,0,08757,39.9727,-74.2474,5
74.115.160.208/28,4744091,6252001,,0,0,22301,38.8218,-77.0531,100
74.118.252.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
74.121.46.0/23,5434419,6252001,,0,0,80831,38.9541,-104.5472,10
74.125.61.234/31,2643743,6252001,,0,0,N1C,51.5305,-0.0968,1000
74.142.2.104/30,4299276,6252001,,0,0,40241,38.3048,-85.5865,20
74.142.9.144/30,4290873,6252001,,0,0,41017,39.03,-84.559,20
74.142.72.192/29,4299276,6252001,,0,0,40299,38.1774,-85.5209,1
74.142.97.176/28,4509884,6252001,,0,0,45424,39.8378,-84.1111,50
74.142.114.96/29,5160229,6252001,,0,0,44638,40.6516,-82.1483,1000
74.142.114.160/28,5161723,6252001,,0,0,44905,40.7758,-82.4612,1000
74.142.135.176/29,4509177,6252001,,0,0,43085,40.0946,-83.0118,500
74.142.141.48/30,4517140,6252001,,0,0,45140,39.2454,-84.2537,200
74.142.163.32/28,4509884,6252001,,0,0,45405,39.7933,-84.218,200
74.142.164.240/29,4518264,6252001,,0,0,45042,39.5378,-84.3895,100
74.142.174.56/30,5153207,6252001,,0,0,44035,41.3722,-82.1087,200
74.142.183.60/30,4257227,6252001,,0,0,47711,38.061,-87.5501,200
74.142.212.40/30,5149222,6252001,,0,0,44705,40.8244,-81.3398,200
74.142.214.244/30,4508722,6252001,,0,0,45206,39.1246,-84.4867,200
74.142.225.76/30,4292067,6252001,,0,0,41017,39.03,-84.559,10
74.142.243.100/30,5145476,6252001,,0,0,44320,41.083,-81.5709,50
74.142.247.120/30,5165101,6252001,,0,0,44857,41.2395,-82.5975,200
74.142.253.120/30,5161539,6252001,,0,0,44056,41.3284,-81.4981,500
74.142.253.216/30,5161539,6252001,,0,0,44056,41.3284,-81.4981,500
74.143.1.4/30,4259671,6252001,,0,0,47130,38.3078,-85.7359,20
74.143.58.0/26,4256184,6252001,,0,0,47112,38.2182,-86.1125,50
74.143.79.16/30,4299276,6252001,,0,0,40299,38.1774,-85.5209,10
74.143.90.212/30,4299276,6252001,,0,0,40210,38.2338,-85.7904,50
74.143.112.80/29,4294180,6252001,,0,0,40330,37.8033,-84.8607,200
74.143.148.52/30,4299276,6252001,,0,0,40205,38.22,-85.6942,200
74.143.182.240/28,4259640,6252001,,0,0,47542,38.2979,-86.9533,10
74.143.211.40/29,4297983,6252001,,0,0,40517,37.9824,-84.4797,100
74.143.248.224/30,5161723,6252001,,0,0,44907,40.7354,-82.522,200
74.187.164.0/22,4330145,6252001,,0,0,70506,30.209,-92.0607,20
74.195.120.0/22,5530022,6252001,,0,0,76903,31.4712,-100.4385,5
74.196.128.0/22,5516233,6252001,,0,0,79118,35.0763,-101.8349,10
74.204.140.0/24,4276816,6252001,,0,0,66067,38.6169,-95.2798,100
74.209.50.25/32,4964996,6252001,,0,0,04037,44.0313,-70.9668,50
74.213.234.0/24,5304391,6252001,,0,0,85204,33.3981,-111.785,1
74.215.127.0/25,4288809,6252001,,0,0,41011,39.0705,-84.516,5
74.215.172.0/27,4508722,6252001,,0,0,45215,39.2351,-84.4582,5
74.218.3.212/30,4509177,6252001,,0,0,43214,40.0535,-83.0187,100
74.218.20.188/30,5164466,6252001,,0,0,43055,40.0732,-82.4017,100
74.218.46.208/29,4508204,6252001,,0,0,45459,39.6438,-84.1743,100
74.218.79.188/30,4518188,6252001,,0,0,45342,39.632,-84.2634,500
74.218.94.64/30,4509884,6252001,,0,0,45429,39.6823,-84.1594,100
74.218.106.172/30,5158143,6252001,,0,0,44425,41.1624,-80.5762,200
74.218.109.104/29,5173171,6252001,,0,0,44224,41.1701,-81.4424,50
74.218.110.88/29,4303436,6252001,,0,0,42301,37.752,-87.1514,50
74.218.126.136/29,5164998,6252001,,0,0,44067,41.3218,-81.5412,100
74.218.171.128/29,4460243,6252001,,0,0,28213,35.2843,-80.76,50
74.218.181.16/29,4480124,6252001,,0,0,28114,35.229,-81.7537,200
74.218.193.64/28,4254021,6252001,,0,0,46123,39.7668,-86.4013,20
74.218.197.132/30,4259418,6252001,,0,0,46218,39.8079,-86.0949,100
74.218.211.180/30,4509884,6252001,,0,0,45432,39.7352,-84.0864,10
74.218.236.28/30,4452808,6252001,,0,0,27502,35.7178,-78.8428,100
74.218.238.52/30,4467657,6252001,,0,0,27529,35.6828,-78.5977,100
74.218.245.92/30,4460243,6252001,,0,0,28273,35.1287,-80.9338,20
74.218.245.248/29,4485305,6252001,,0,0,28134,35.0709,-80.8859,20
74.218.249.72/30,4479946,6252001,,0,0,28110,35.0221,-80.5318,20
74.218.254.44/30,4479946,6252001,,0,0,28110,35.0221,-80.5318,20
74.219.60.192/30,4299670,6252001,,0,0,42431,37.3268,-87.4958,500
74.219.168.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
74.219.190.24/29,5151891,6252001,,0,0,43015,40.2938,-83.0744,100
74.219.215.180/30,4512203,6252001,,0,0,45005,39.5335,-84.3057,100
74.219.232.164/30,4511283,6252001,,0,0,45014,39.3202,-84.552,50
74.219.241.208/29,4505219,6252001,,0,0,45102,39.0235,-84.2083,1000
74.219.246.56/29,4308163,6252001,,0,0,40165,38.0076,-85.6921,20
74.220.98.128/26,5368361,6252001,,0,0,90009,34.0544,-118.244,1000
75.24.96.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
75.36.80.8/29,5328041,6252001,,0,0,90210,34.0911,-118.4117,1000
75.87.27.36/30,4724129,6252001,,0,0,78664,30.5154,-97.6689,50
75.87.40.40/29,4672059,6252001,,0,0,75180,32.7255,-96.6233,500
75.87.57.160/30,4684888,6252001,,0,0,75251,32.9174,-96.7743,20
75.87.57.164/30,4672576,6252001,,0,0,78602,30.1388,-97.2921,20
75.89.18.0/23,4145719,6252001,,0,0,32615,29.8097,-82.4675,50
75.91.80.0/20,4158595,6252001,,0,0,32643,29.8378,-82.6129,50
75.100.82.192/26,7257618,6252001,,0,0,03244,43.1128,-71.9029,20
75.111.24.128/25,5563397,6252001,,0,0,95503,40.7586,-124.1631,20
75.112.37.188/30,4163220,6252001,,0,0,32751,28.6221,-81.3655,5
75.112.59.128/28,4167147,6252001,,0,0,32810,28.6225,-81.4317,20
75.112.65.152/30,4167147,6252001,,0,0,32810,28.6225,-81.4317,20
75.112.68.0/24,4151440,6252001,,0,0,32926,28.391,-80.787,20
75.112.187.208/28,4167147,6252001,,0,0,32810,28.6225,-81.4317,100
75.117.240.0/21,4461574,6252001,,0,0,28025,35.3991,-80.5584,20
75.128.78.56/29,5384471,6252001,,0,0,93257,36.0683,-119.0343,20
75.129.93.184/30,4994325,6252001,,0,0,49417,43.0301,-86.1865,50
75.129.144.0/25,5245193,6252001,,0,0,53916,43.4609,-88.8502,20
75.130.14.112/28,4381982,6252001,,0,0,65201,38.9361,-92.3056,100
75.130.15.160/27,4407066,6252001,,0,0,63118,38.5943,-90.2321,100
75.130.116.208/30,4477893,6252001,,0,0,27954,35.8962,-75.6714,1000
75.131.73.32/30,4956184,6252001,,0,0,01606,42.3091,-71.8001,50
75.131.183.80/28,4225309,6252001,,0,0,30024,34.0409,-84.0237,100
75.133.13.32/29,4407066,6252001,,0,0,63122,38.5793,-90.422,50
75.133.64.192/29,4984029,6252001,,0,0,49401,42.9698,-85.9212,100
75.133.66.200/30,5012495,6252001,,0,0,49684,44.6946,-85.6866,20
75.133.79.208/30,5014913,6252001,,0,0,49461,43.3904,-86.3315,50
75.137.83.116/30,4580543,6252001,,0,0,29607,34.8308,-82.3507,20
75.138.51.32/29,4459120,6252001,,0,0,28716,35.5127,-82.8413,100
75.138.167.120/30,4956184,6252001,,0,0,01606,42.3091,-71.8001,100
75.139.124.0/22,4595864,6252001,,0,0,29681,34.7518,-82.2556,5
75.140.37.64/29,5512373,6252001,,0,0,89429,39.38,-119.2705,500
75.140.51.244/30,5511077,6252001,,0,0,89521,39.3809,-119.6859,20
75.140.225.176/29,4685907,6252001,,0,0,76201,33.2301,-97.1312,20
75.140.226.184/30,4691930,6252001,,0,0,76106,32.7979,-97.3586,100
75.141.10.32/30,4997787,6252001,,0,0,49008,42.2623,-85.6148,10
75.141.195.248/30,5511077,6252001,,0,0,89521,39.3809,-119.6859,50
75.142.224.0/25,5512862,6252001,,0,0,89436,39.6261,-119.6996,10
